task,seed,profile,episode,reward,cooperation_rate,delayed_choice_rate
ipd,3,adhd_hyperactive,178,124.0,0.48,
ipd,3,adhd_hyperactive,179,123.0,0.5,
ipd,3,adhd_hyperactive,180,121.0,0.5,
ipd,3,adhd_hyperactive,181,119.0,0.48,
ipd,3,adhd_hyperactive,182,127.0,0.5,
ipd,3,adhd_hyperactive,183,120.0,0.48,
ipd,3,adhd_hyperactive,184,126.0,0.52,
ipd,3,adhd_hyperactive,185,122.0,0.5,
ipd,3,adhd_hyperactive,186,121.0,0.5,
ipd,3,adhd_hyperactive,187,123.0,0.46,
ipd,3,adhd_hyperactive,188,120.0,0.48,
ipd,3,adhd_hyperactive,189,122.0,0.5,
ipd,3,adhd_hyperactive,190,122.0,0.5,
ipd,3,adhd_hyperactive,191,121.0,0.48,
ipd,3,adhd_hyperactive,192,118.0,0.46,
ipd,3,adhd_hyperactive,193,124.0,0.52,
ipd,3,adhd_hyperactive,194,123.0,0.48,
ipd,3,adhd_hyperactive,195,128.0,0.52,
ipd,3,adhd_hyperactive,196,120.0,0.5,
ipd,3,adhd_hyperactive,197,121.0,0.48,
ipd,3,adhd_hyperactive,198,122.0,0.46,
ipd,3,adhd_hyperactive,199,123.0,0.46,
delay_discounting,3,adhd_hyperactive,0,107.5199999999999,,0.94
delay_discounting,3,adhd_hyperactive,1,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,2,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,3,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,4,107.1999999999999,,0.9
delay_discounting,3,adhd_hyperactive,5,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,6,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,7,106.3999999999999,,0.8
delay_discounting,3,adhd_hyperactive,8,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,9,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,10,107.6799999999999,,0.96
delay_discounting,3,adhd_hyperactive,11,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,12,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,13,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,14,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,15,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,16,107.0399999999999,,0.88
delay_discounting,3,adhd_hyperactive,17,106.55999999999989,,0.82
delay_discounting,3,adhd_hyperactive,18,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,19,106.3999999999999,,0.8
delay_discounting,3,adhd_hyperactive,20,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,21,107.3599999999999,,0.92
delay_discounting,3,adhd_hyperactive,22,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,23,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,24,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,25,107.0399999999999,,0.88
delay_discounting,3,adhd_hyperactive,26,106.3999999999999,,0.8
delay_discounting,3,adhd_hyperactive,27,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,28,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,29,107.3599999999999,,0.92
delay_discounting,3,adhd_hyperactive,30,107.51999999999988,,0.94
delay_discounting,3,adhd_hyperactive,31,107.0399999999999,,0.88
delay_discounting,3,adhd_hyperactive,32,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,33,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,34,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,35,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,36,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,37,106.3999999999999,,0.8
delay_discounting,3,adhd_hyperactive,38,107.51999999999988,,0.94
delay_discounting,3,adhd_hyperactive,39,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,40,106.23999999999991,,0.78
delay_discounting,3,adhd_hyperactive,41,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,42,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,43,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,44,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,45,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,46,107.6799999999999,,0.96
delay_discounting,3,adhd_hyperactive,47,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,48,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,49,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,50,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,51,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,52,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,53,107.5199999999999,,0.94
delay_discounting,3,adhd_hyperactive,54,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,55,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,56,107.1999999999999,,0.9
delay_discounting,3,adhd_hyperactive,57,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,58,106.23999999999991,,0.78
delay_discounting,3,adhd_hyperactive,59,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,60,107.35999999999989,,0.92
delay_discounting,3,adhd_hyperactive,61,107.35999999999989,,0.92
delay_discounting,3,adhd_hyperactive,62,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,63,107.6799999999999,,0.96
delay_discounting,3,adhd_hyperactive,64,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,65,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,66,107.35999999999989,,0.92
delay_discounting,3,adhd_hyperactive,67,107.67999999999988,,0.96
delay_discounting,3,adhd_hyperactive,68,107.35999999999989,,0.92
delay_discounting,3,adhd_hyperactive,69,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,70,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,71,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,72,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,73,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,74,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,75,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,76,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,77,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,78,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,79,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,80,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,81,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,82,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,83,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,84,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,85,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,86,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,87,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,88,107.35999999999989,,0.92
delay_discounting,3,adhd_hyperactive,89,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,90,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,91,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,92,105.91999999999992,,0.74
delay_discounting,3,adhd_hyperactive,93,106.3999999999999,,0.8
delay_discounting,3,adhd_hyperactive,94,107.35999999999989,,0.92
delay_discounting,3,adhd_hyperactive,95,107.35999999999989,,0.92
delay_discounting,3,adhd_hyperactive,96,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,97,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,98,107.1999999999999,,0.9
delay_discounting,3,adhd_hyperactive,99,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,100,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,101,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,102,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,103,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,104,107.3599999999999,,0.92
delay_discounting,3,adhd_hyperactive,105,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,106,107.3599999999999,,0.92
delay_discounting,3,adhd_hyperactive,107,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,108,107.1999999999999,,0.9
delay_discounting,3,adhd_hyperactive,109,107.51999999999988,,0.94
delay_discounting,3,adhd_hyperactive,110,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,111,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,112,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,113,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,114,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,115,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,116,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,117,105.91999999999992,,0.74
delay_discounting,3,adhd_hyperactive,118,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,119,107.51999999999988,,0.94
delay_discounting,3,adhd_hyperactive,120,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,121,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,122,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,123,107.5199999999999,,0.94
delay_discounting,3,adhd_hyperactive,124,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,125,107.51999999999988,,0.94
delay_discounting,3,adhd_hyperactive,126,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,127,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,128,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,129,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,130,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,131,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,132,106.23999999999991,,0.78
delay_discounting,3,adhd_hyperactive,133,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,134,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,135,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,136,107.5199999999999,,0.94
delay_discounting,3,adhd_hyperactive,137,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,138,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,139,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,140,107.3599999999999,,0.92
delay_discounting,3,adhd_hyperactive,141,107.35999999999989,,0.92
delay_discounting,3,adhd_hyperactive,142,107.1999999999999,,0.9
delay_discounting,3,adhd_hyperactive,143,106.3999999999999,,0.8
delay_discounting,3,adhd_hyperactive,144,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,145,107.67999999999988,,0.96
delay_discounting,3,adhd_hyperactive,146,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,147,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,148,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,149,106.23999999999991,,0.78
delay_discounting,3,adhd_hyperactive,150,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,151,106.55999999999992,,0.82
delay_discounting,3,adhd_hyperactive,152,107.1999999999999,,0.9
delay_discounting,3,adhd_hyperactive,153,106.3999999999999,,0.8
delay_discounting,3,adhd_hyperactive,154,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,155,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,156,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,157,107.51999999999988,,0.94
delay_discounting,3,adhd_hyperactive,158,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,159,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,160,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,161,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,162,107.51999999999988,,0.94
delay_discounting,3,adhd_hyperactive,163,106.23999999999991,,0.78
delay_discounting,3,adhd_hyperactive,164,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,165,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,166,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,167,107.5199999999999,,0.94
delay_discounting,3,adhd_hyperactive,168,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,169,107.35999999999989,,0.92
delay_discounting,3,adhd_hyperactive,170,105.91999999999992,,0.74
delay_discounting,3,adhd_hyperactive,171,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,172,107.35999999999989,,0.92
delay_discounting,3,adhd_hyperactive,173,106.3999999999999,,0.8
delay_discounting,3,adhd_hyperactive,174,107.5199999999999,,0.94
delay_discounting,3,adhd_hyperactive,175,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,176,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,177,107.5199999999999,,0.94
delay_discounting,3,adhd_hyperactive,178,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,179,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,180,106.5599999999999,,0.82
delay_discounting,3,adhd_hyperactive,181,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,182,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,183,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,184,106.7199999999999,,0.84
delay_discounting,3,adhd_hyperactive,185,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,186,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,187,107.35999999999989,,0.92
delay_discounting,3,adhd_hyperactive,188,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,189,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,190,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,191,107.19999999999989,,0.9
delay_discounting,3,adhd_hyperactive,192,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,193,107.03999999999989,,0.88
delay_discounting,3,adhd_hyperactive,194,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,195,106.0799999999999,,0.76
delay_discounting,3,adhd_hyperactive,196,106.8799999999999,,0.86
delay_discounting,3,adhd_hyperactive,197,107.51999999999988,,0.94
delay_discounting,3,adhd_hyperactive,198,106.39999999999989,,0.8
delay_discounting,3,adhd_hyperactive,199,107.35999999999989,,0.92
ipd,3,adhd_inattentive,0,74.0,0.14,
ipd,3,adhd_inattentive,1,74.0,0.14,
ipd,3,adhd_inattentive,2,84.0,0.22,
ipd,3,adhd_inattentive,3,63.0,0.06,
ipd,3,adhd_inattentive,4,70.0,0.14,
ipd,3,adhd_inattentive,5,80.0,0.18,
ipd,3,adhd_inattentive,6,72.0,0.12,
ipd,3,adhd_inattentive,7,79.0,0.2,
ipd,3,adhd_inattentive,8,79.0,0.18,
ipd,3,adhd_inattentive,9,103.0,0.36,
ipd,3,adhd_inattentive,10,100.0,0.34,
ipd,3,adhd_inattentive,11,104.0,0.34,
ipd,3,adhd_inattentive,12,104.0,0.4,
ipd,3,adhd_inattentive,13,102.0,0.36,
ipd,3,adhd_inattentive,14,102.0,0.36,
ipd,3,adhd_inattentive,15,103.0,0.34,
ipd,3,adhd_inattentive,16,104.0,0.38,
ipd,3,adhd_inattentive,17,101.0,0.36,
ipd,3,adhd_inattentive,18,101.0,0.32,
ipd,3,adhd_inattentive,19,107.0,0.38,
ipd,3,adhd_inattentive,20,103.0,0.34,
ipd,3,adhd_inattentive,21,108.0,0.38,
ipd,3,adhd_inattentive,22,104.0,0.36,
ipd,3,adhd_inattentive,23,104.0,0.38,
ipd,3,adhd_inattentive,24,102.0,0.36,
ipd,3,adhd_inattentive,25,120.0,0.44,
ipd,3,adhd_inattentive,26,122.0,0.5,
ipd,3,adhd_inattentive,27,121.0,0.5,
ipd,3,adhd_inattentive,28,121.0,0.48,
ipd,3,adhd_inattentive,29,126.0,0.52,
ipd,3,adhd_inattentive,30,125.0,0.5,
ipd,3,adhd_inattentive,31,122.0,0.52,
ipd,3,adhd_inattentive,32,123.0,0.5,
ipd,3,adhd_inattentive,33,125.0,0.5,
ipd,3,adhd_inattentive,34,125.0,0.52,
ipd,3,adhd_inattentive,35,123.0,0.5,
ipd,3,adhd_inattentive,36,125.0,0.5,
ipd,3,adhd_inattentive,37,122.0,0.5,
ipd,3,adhd_inattentive,38,130.0,0.54,
ipd,3,adhd_inattentive,39,125.0,0.5,
ipd,3,adhd_inattentive,40,117.0,0.44,
ipd,3,adhd_inattentive,41,122.0,0.46,
ipd,3,adhd_inattentive,42,125.0,0.54,
ipd,3,adhd_inattentive,43,120.0,0.5,
ipd,3,adhd_inattentive,44,122.0,0.5,
ipd,3,adhd_inattentive,45,122.0,0.54,
ipd,3,adhd_inattentive,46,124.0,0.58,
ipd,3,adhd_inattentive,47,130.0,0.64,
ipd,3,adhd_inattentive,48,132.0,0.62,
ipd,3,adhd_inattentive,49,131.0,0.64,
ipd,3,adhd_inattentive,50,128.0,0.6,
ipd,3,adhd_inattentive,51,126.0,0.6,
ipd,3,adhd_inattentive,52,127.0,0.62,
ipd,3,adhd_inattentive,53,130.0,0.66,
ipd,3,adhd_inattentive,54,134.0,0.64,
ipd,3,adhd_inattentive,55,124.0,0.56,
ipd,3,adhd_inattentive,56,132.0,0.62,
ipd,3,adhd_inattentive,57,127.0,0.58,
ipd,3,adhd_inattentive,58,123.0,0.56,
ipd,3,adhd_inattentive,59,129.0,0.64,
ipd,3,adhd_inattentive,60,133.0,0.64,
ipd,3,adhd_inattentive,61,130.0,0.66,
ipd,3,adhd_inattentive,62,134.0,0.64,
ipd,3,adhd_inattentive,63,131.0,0.64,
ipd,3,adhd_inattentive,64,131.0,0.64,
ipd,3,adhd_inattentive,65,128.0,0.62,
ipd,3,adhd_inattentive,66,136.0,0.72,
ipd,3,adhd_inattentive,67,144.0,0.86,
ipd,3,adhd_inattentive,68,136.0,0.78,
ipd,3,adhd_inattentive,69,146.0,0.86,
ipd,3,adhd_inattentive,70,136.0,0.78,
ipd,3,adhd_inattentive,71,142.0,0.84,
ipd,3,adhd_inattentive,72,144.0,0.88,
ipd,3,adhd_inattentive,73,145.0,0.9,
ipd,3,adhd_inattentive,74,143.0,0.88,
ipd,3,adhd_inattentive,75,138.0,0.8,
ipd,3,adhd_inattentive,76,147.0,0.94,
ipd,3,adhd_inattentive,77,141.0,0.86,
ipd,3,adhd_inattentive,78,144.0,0.84,
ipd,3,adhd_inattentive,79,140.0,0.82,
ipd,3,adhd_inattentive,80,142.0,0.86,
ipd,3,adhd_inattentive,81,139.0,0.8,
ipd,3,adhd_inattentive,82,139.0,0.82,
ipd,3,adhd_inattentive,83,143.0,0.86,
ipd,3,adhd_inattentive,84,141.0,0.8,
ipd,3,adhd_inattentive,85,137.0,0.76,
ipd,3,adhd_inattentive,86,140.0,0.82,
ipd,3,adhd_inattentive,87,139.0,0.82,
ipd,3,adhd_inattentive,88,141.0,0.86,
ipd,3,adhd_inattentive,89,140.0,0.82,
ipd,3,adhd_inattentive,90,142.0,0.84,
ipd,3,adhd_inattentive,91,139.0,0.78,
ipd,3,adhd_inattentive,92,147.0,0.94,
ipd,3,adhd_inattentive,93,143.0,0.86,
ipd,3,adhd_inattentive,94,146.0,0.88,
ipd,3,adhd_inattentive,95,142.0,0.82,
ipd,3,adhd_inattentive,96,141.0,0.84,
ipd,3,adhd_inattentive,97,143.0,0.84,
ipd,3,adhd_inattentive,98,138.0,0.8,
ipd,3,adhd_inattentive,99,136.0,0.76,
ipd,3,adhd_inattentive,100,143.0,0.88,
ipd,3,adhd_inattentive,101,142.0,0.84,
ipd,3,adhd_inattentive,102,142.0,0.86,
ipd,3,adhd_inattentive,103,143.0,0.88,
ipd,3,adhd_inattentive,104,142.0,0.84,
ipd,3,adhd_inattentive,105,138.0,0.74,
ipd,3,adhd_inattentive,106,147.0,0.94,
ipd,3,adhd_inattentive,107,143.0,0.88,
ipd,3,adhd_inattentive,108,142.0,0.86,
ipd,3,adhd_inattentive,109,141.0,0.84,
ipd,3,adhd_inattentive,110,136.0,0.74,
ipd,3,adhd_inattentive,111,140.0,0.84,
ipd,3,adhd_inattentive,112,148.0,0.96,
ipd,3,adhd_inattentive,113,141.0,0.82,
ipd,3,adhd_inattentive,114,142.0,0.82,
ipd,3,adhd_inattentive,115,142.0,0.8,
ipd,3,adhd_inattentive,116,145.0,0.92,
ipd,3,adhd_inattentive,117,145.0,0.9,
ipd,3,adhd_inattentive,118,144.0,0.88,
ipd,3,adhd_inattentive,119,148.0,0.96,
ipd,3,adhd_inattentive,120,139.0,0.8,
ipd,3,adhd_inattentive,121,146.0,0.92,
ipd,3,adhd_inattentive,122,143.0,0.88,
ipd,3,adhd_inattentive,123,142.0,0.86,
ipd,3,adhd_inattentive,124,142.0,0.86,
ipd,3,adhd_inattentive,125,145.0,0.9,
ipd,3,adhd_inattentive,126,141.0,0.84,
ipd,3,adhd_inattentive,127,135.0,0.78,
ipd,3,adhd_inattentive,128,141.0,0.84,
ipd,3,adhd_inattentive,129,140.0,0.82,
ipd,3,adhd_inattentive,130,142.0,0.84,
ipd,3,adhd_inattentive,131,145.0,0.9,
ipd,3,adhd_inattentive,132,143.0,0.88,
ipd,3,adhd_inattentive,133,140.0,0.82,
ipd,3,adhd_inattentive,134,139.0,0.84,
ipd,3,adhd_inattentive,135,146.0,0.92,
ipd,3,adhd_inattentive,136,145.0,0.92,
ipd,3,adhd_inattentive,137,146.0,0.92,
ipd,3,adhd_inattentive,138,139.0,0.8,
ipd,3,adhd_inattentive,139,138.0,0.78,
ipd,3,adhd_inattentive,140,142.0,0.86,
ipd,3,adhd_inattentive,141,143.0,0.86,
ipd,3,adhd_inattentive,142,141.0,0.84,
ipd,3,adhd_inattentive,143,143.0,0.86,
ipd,3,adhd_inattentive,144,138.0,0.76,
ipd,3,adhd_inattentive,145,149.0,0.92,
ipd,3,adhd_inattentive,146,140.0,0.82,
ipd,3,adhd_inattentive,147,144.0,0.82,
ipd,3,adhd_inattentive,148,138.0,0.8,
ipd,3,adhd_inattentive,149,136.0,0.76,
ipd,3,adhd_inattentive,150,145.0,0.9,
ipd,3,adhd_inattentive,151,142.0,0.84,
ipd,3,adhd_inattentive,152,142.0,0.86,
ipd,3,adhd_inattentive,153,135.0,0.74,
ipd,3,adhd_inattentive,154,142.0,0.88,
ipd,3,adhd_inattentive,155,142.0,0.82,
ipd,3,adhd_inattentive,156,144.0,0.9,
ipd,3,adhd_inattentive,157,141.0,0.86,
ipd,3,adhd_inattentive,158,142.0,0.86,
ipd,3,adhd_inattentive,159,146.0,0.92,
ipd,3,adhd_inattentive,160,137.0,0.8,
ipd,3,adhd_inattentive,161,144.0,0.88,
ipd,3,adhd_inattentive,162,138.0,0.78,
ipd,3,adhd_inattentive,163,145.0,0.9,
ipd,3,adhd_inattentive,164,144.0,0.9,
ipd,3,adhd_inattentive,165,144.0,0.9,
ipd,3,adhd_inattentive,166,143.0,0.86,
ipd,3,adhd_inattentive,167,147.0,0.88,
ipd,3,adhd_inattentive,168,144.0,0.88,
ipd,3,adhd_inattentive,169,145.0,0.9,
ipd,3,adhd_inattentive,170,141.0,0.84,
ipd,3,adhd_inattentive,171,143.0,0.88,
ipd,3,adhd_inattentive,172,139.0,0.8,
ipd,3,adhd_inattentive,173,138.0,0.8,
ipd,3,adhd_inattentive,174,143.0,0.88,
ipd,3,adhd_inattentive,175,136.0,0.76,
